date,lux1,lux2,lux3,lux4,weather_condition,season,hour,part_of_day,lux_diff_1_2,lux_ratio_1_3,lux1_moving_avg,lux2_moving_avg,lux3_moving_avg,lux4_moving_avg,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-07-20,576,704,287,441,0,0,14,1,-128,2.0069686411149825,384.0,588.0,613.3333333333334,532.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-20,145,877,784,713,0,1,18,2,-732,0.18494897959183673,326.0,757.3333333333334,647.0,547.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-20,472,943,389,592,1,1,9,0,-471,1.2133676092544987,397.6666666666667,841.3333333333334,486.6666666666667,582.0,100,36,100,100,100,100,100,100,100
2024-07-20,617,961,144,291,1,1,23,3,-344,4.284722222222222,411.3333333333333,927.0,439.0,532.0,100,28,100,100,100,100,100,100,100
2024-07-20,198,460,672,598,2,1,19,2,-262,0.29464285714285715,429.0,788.0,401.6666666666667,493.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-20,991,356,182,921,1,1,13,1,635,5.445054945054945,602.0,592.3333333333334,332.6666666666667,603.3333333333334,0,100,100,73,100,100,100,100,100
2024-07-20,844,232,222,811,2,1,3,3,612,3.8018018018018016,677.6666666666666,349.3333333333333,358.6666666666667,776.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-20,136,375,457,332,1,0,10,0,-239,0.2975929978118162,657.0,321.0,287.0,688.0,100,100,100,100,100,100,100,100,100
2024-07-20,379,875,627,326,1,1,2,3,-496,0.6044657097288676,453.0,494.0,435.3333333333333,489.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-20,448,782,165,470,1,0,22,3,-334,2.7151515151515153,321.0,677.3333333333334,416.3333333333333,376.0,100,100,100,100,100,100,100,100,100
2024-07-20,596,612,756,238,0,1,16,1,-16,0.7883597883597884,474.3333333333333,756.3333333333334,516.0,344.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-20,401,412,474,955,1,0,6,0,-11,0.8459915611814346,481.6666666666667,602.0,465.0,554.3333333333334,100,100,100,37,100,100,100,100,100
2024-07-21,280,675,261,916,0,0,10,0,-395,1.0727969348659003,425.6666666666667,566.3333333333334,497.0,703.0,100,100,100,83,100,100,100,100,100
2024-07-21,706,985,845,248,0,0,17,2,-279,0.8355029585798817,462.3333333333333,690.6666666666666,526.6666666666666,706.3333333333334,100,4,100,100,100,100,100,100,100
2024-07-21,198,383,479,214,1,0,13,1,-185,0.4133611691022965,394.6666666666667,681.0,528.3333333333334,459.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-21,799,220,755,549,2,0,13,1,579,1.0582781456953643,567.6666666666666,529.3333333333334,693.0,337.0,100,100,100,100,100,100,100,100,100
2024-07-21,215,206,457,162,2,0,5,0,9,0.47045951859956237,404.0,269.6666666666667,563.6666666666666,308.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-21,290,786,287,203,2,1,8,0,-496,1.0104529616724738,434.6666666666667,404.0,499.6666666666667,304.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-21,352,303,421,950,1,0,21,3,49,0.836104513064133,285.6666666666667,431.6666666666667,388.3333333333333,438.3333333333333,100,100,100,49,100,100,100,100,100
2024-07-21,260,264,549,970,2,1,2,3,-4,0.47358834244080145,300.6666666666667,451.0,419.0,707.6666666666666,100,100,100,56,100,100,100,100,100
2024-07-21,355,404,573,767,0,1,16,1,-49,0.6195462478184991,322.3333333333333,323.6666666666667,514.3333333333334,895.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-21,422,596,112,372,2,0,11,0,-174,3.767857142857143,345.6666666666667,421.3333333333333,411.3333333333333,703.0,100,100,100,100,100,100,100,100,100
2024-07-21,227,731,283,105,1,0,3,3,-504,0.8021201413427562,334.6666666666667,577.0,322.6666666666667,414.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-21,117,655,210,246,2,1,19,2,-538,0.5571428571428572,255.33333333333334,660.6666666666666,201.66666666666666,241.0,100,100,100,100,100,100,100,100,100
2024-07-21,892,923,607,283,0,0,15,1,-31,1.4695222405271828,412.0,769.6666666666666,366.6666666666667,211.33333333333334,100,80,100,100,100,100,100,100,100
2024-07-21,834,255,389,127,1,0,23,3,579,2.1439588688946016,614.3333333333334,611.0,402.0,218.66666666666666,100,100,100,100,100,100,100,100,100
2024-07-21,665,466,394,649,2,0,9,0,199,1.6878172588832487,797.0,548.0,463.3333333333333,353.0,100,100,100,100,100,100,100,100,100
2024-07-21,669,818,550,218,1,0,6,0,-149,1.2163636363636363,722.6666666666666,513.0,444.3333333333333,331.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-21,422,719,314,392,1,0,9,0,-297,1.3439490445859872,585.3333333333334,667.6666666666666,419.3333333333333,419.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-21,971,350,731,470,1,0,6,0,621,1.3283173734610123,687.3333333333334,629.0,531.6666666666666,360.0,29,100,100,100,100,100,100,100,100
2024-07-21,785,981,993,343,2,0,22,3,-196,0.7905337361530715,726.0,683.3333333333334,679.3333333333334,401.6666666666667,100,14,0,100,93,100,100,100,100
2024-07-21,891,433,666,679,1,1,17,2,458,1.337837837837838,882.3333333333334,588.0,796.6666666666666,497.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-21,725,741,126,825,2,0,8,0,-16,5.753968253968254,800.3333333333334,718.3333333333334,595.0,615.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-21,387,610,729,317,0,1,21,3,-223,0.5308641975308642,667.6666666666666,594.6666666666666,507.0,607.0,100,100,100,100,100,100,100,100,100
2024-07-22,953,392,832,276,2,1,17,2,561,1.1454326923076923,688.3333333333334,581.0,562.3333333333334,472.6666666666667,30,100,100,100,100,100,100,100,100
2024-07-22,762,119,330,398,0,1,16,1,643,2.309090909090909,700.6666666666666,373.6666666666667,630.3333333333334,330.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-22,738,381,664,775,2,1,10,0,357,1.1114457831325302,817.6666666666666,297.3333333333333,608.6666666666666,483.0,100,100,100,100,100,100,100,100,100
2024-07-22,254,896,906,157,1,0,0,3,-642,0.2803532008830022,584.6666666666666,465.3333333333333,633.3333333333334,443.3333333333333,100,95,100,100,100,100,100,100,100
2024-07-22,589,100,420,368,2,1,16,1,489,1.4023809523809523,527.0,459.0,663.3333333333334,433.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-22,485,218,332,407,1,1,3,3,267,1.4608433734939759,442.6666666666667,404.6666666666667,552.6666666666666,310.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-22,884,134,769,669,0,1,3,3,750,1.1495448634590377,652.6666666666666,150.66666666666666,507.0,481.3333333333333,94,100,100,100,100,100,100,100,100
2024-07-22,203,297,536,387,2,1,13,1,-94,0.3787313432835821,524.0,216.33333333333334,545.6666666666666,487.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-22,492,584,880,204,1,1,8,0,-92,0.5590909090909091,526.3333333333334,338.3333333333333,728.3333333333334,420.0,100,100,100,100,100,100,100,100,100
2024-07-22,910,856,632,327,0,0,12,1,54,1.4398734177215189,535.0,579.0,682.6666666666666,306.0,93,100,100,100,100,100,100,100,100
2024-07-22,345,158,502,346,0,0,15,1,187,0.6872509960159362,582.3333333333334,532.6666666666666,671.3333333333334,292.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-22,275,936,152,799,2,1,0,3,-661,1.8092105263157894,510.0,650.0,428.6666666666667,490.6666666666667,100,90,100,100,100,100,100,100,100
2024-07-22,138,260,886,593,0,0,2,3,-122,0.15575620767494355,252.66666666666666,451.3333333333333,513.3333333333334,579.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-22,576,790,412,182,1,0,18,2,-214,1.3980582524271845,329.6666666666667,662.0,483.3333333333333,524.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-22,781,305,380,285,0,1,7,0,476,2.055263157894737,498.3333333333333,451.6666666666667,559.3333333333334,353.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-22,858,111,825,351,0,1,17,2,747,1.04,738.3333333333334,402.0,539.0,272.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-22,637,589,130,454,1,1,5,0,48,4.9,758.6666666666666,335.0,445.0,363.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-22,966,375,436,849,0,0,19,2,591,2.2155963302752295,820.3333333333334,358.3333333333333,463.6666666666667,551.3333333333334,35,100,100,100,100,100,100,100,100
2024-07-22,917,792,282,971,0,1,5,0,125,3.25177304964539,840.0,585.3333333333334,282.6666666666667,758.0,100,100,100,5,100,100,100,100,100
2024-07-22,507,341,122,795,0,0,4,3,166,4.155737704918033,796.6666666666666,502.6666666666667,280.0,871.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-22,624,315,643,895,0,0,11,0,309,0.9704510108864697,682.6666666666666,482.6666666666667,349.0,887.0,100,100,100,100,100,100,100,100,100
2024-07-22,927,350,545,996,1,0,8,0,577,1.7009174311926605,686.0,335.3333333333333,436.6666666666667,895.3333333333334,100,100,100,29,100,100,100,100,100
2024-07-23,605,910,173,309,0,1,8,0,-305,3.4971098265895955,718.6666666666666,525.0,453.6666666666667,733.3333333333334,100,76,100,100,100,100,100,100,100
2024-07-23,924,225,109,915,1,0,16,1,699,8.477064220183486,818.6666666666666,495.0,275.6666666666667,740.0,59,100,100,93,100,100,100,100,100
2024-07-23,135,316,583,907,0,1,18,2,-181,0.23156089193825044,554.6666666666666,483.6666666666667,288.3333333333333,710.3333333333334,100,100,100,97,100,100,100,100,100
2024-07-23,784,405,555,708,0,1,16,1,379,1.4126126126126126,614.3333333333334,315.3333333333333,415.6666666666667,843.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-23,119,896,665,546,0,1,21,3,-777,0.17894736842105263,346.0,539.0,601.0,720.3333333333334,100,97,100,100,100,100,100,100,100
2024-07-23,420,284,663,559,0,1,15,1,136,0.6334841628959276,441.0,528.3333333333334,627.6666666666666,604.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-23,875,138,759,571,1,1,11,0,737,1.152832674571805,471.3333333333333,439.3333333333333,695.6666666666666,558.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-23,611,322,259,819,1,0,2,3,289,2.359073359073359,635.3333333333334,248.0,560.3333333333334,649.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-23,499,283,981,469,1,0,13,1,216,0.508664627930683,661.6666666666666,247.66666666666666,666.3333333333334,619.6666666666666,100,100,13,100,100,100,100,100,100
2024-07-23,753,594,113,999,2,0,16,1,159,6.663716814159292,621.0,399.6666666666667,451.0,762.3333333333334,100,100,100,27,100,100,100,100,100
2024-07-23,982,526,277,591,0,0,21,3,456,3.545126353790614,744.6666666666666,467.6666666666667,457.0,686.3333333333334,8,100,100,100,100,100,100,100,100
2024-07-23,570,277,511,236,0,0,15,1,293,1.1154598825831703,768.3333333333334,465.6666666666667,300.3333333333333,608.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-23,242,527,977,466,1,1,20,2,-285,0.24769703172978505,598.0,443.3333333333333,588.3333333333334,431.0,100,100,45,100,100,100,100,100,100
2024-07-23,191,393,152,283,2,1,11,0,-202,1.256578947368421,334.3333333333333,399.0,546.6666666666666,328.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-23,453,951,507,687,0,0,23,3,-498,0.893491124260355,295.3333333333333,623.6666666666666,545.3333333333334,478.6666666666667,100,21,100,100,100,100,100,100,100
2024-07-23,933,250,946,386,1,0,1,3,683,0.9862579281183932,525.6666666666666,531.3333333333334,535.0,452.0,62,100,40,100,100,100,46,100,100
2024-07-23,899,483,121,571,0,0,7,0,416,7.429752066115703,761.6666666666666,561.3333333333334,524.6666666666666,548.0,100,100,100,100,100,100,100,100,100
2024-07-23,826,737,129,474,0,1,11,0,89,6.403100775193798,886.0,490.0,398.6666666666667,477.0,100,100,100,100,100,100,100,100,100
2024-07-23,953,912,802,753,1,1,20,2,41,1.188279301745636,892.6666666666666,710.6666666666666,350.6666666666667,599.3333333333334,62,100,100,100,59,100,100,100,100
2024-07-23,150,407,359,848,1,1,15,1,-257,0.4178272980501393,643.0,685.3333333333334,430.0,691.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-23,764,435,304,636,0,0,7,0,329,2.513157894736842,622.3333333333334,584.6666666666666,488.3333333333333,745.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-23,797,845,158,610,0,0,15,1,-48,5.044303797468355,570.3333333333334,562.3333333333334,273.6666666666667,698.0,100,100,100,100,100,100,100,100,100
2024-07-24,674,991,570,901,1,0,9,0,-317,1.182456140350877,745.0,757.0,344.0,715.6666666666666,100,0,100,100,100,100,100,31,100
2024-07-24,289,474,875,678,0,0,19,2,-185,0.3302857142857143,586.6666666666666,770.0,534.3333333333334,729.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-24,224,107,565,349,0,1,14,1,117,0.39646017699115044,395.6666666666667,524.0,670.0,642.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-24,249,440,111,609,1,0,3,3,-191,2.2432432432432434,254.0,340.3333333333333,517.0,545.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-24,413,228,730,729,0,0,14,1,185,0.5657534246575342,295.3333333333333,258.3333333333333,468.6666666666667,562.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-24,669,875,389,172,0,0,3,3,-206,1.7197943444730077,443.6666666666667,514.3333333333334,410.0,503.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-24,441,768,949,381,2,1,10,0,-327,0.46469968387776606,507.6666666666667,623.6666666666666,689.3333333333334,427.3333333333333,100,100,23,100,100,100,100,100,100
2024-07-24,404,451,859,459,1,1,5,0,-47,0.470314318975553,504.6666666666667,698.0,732.3333333333334,337.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-24,791,457,453,109,2,0,3,3,334,1.7461368653421634,545.3333333333334,558.6666666666666,753.6666666666666,316.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-24,781,616,738,310,2,1,8,0,165,1.0582655826558265,658.6666666666666,508.0,683.3333333333334,292.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-24,937,594,174,934,2,1,8,0,343,5.385057471264368,836.3333333333334,555.6666666666666,455.0,451.0,42,100,100,86,100,100,100,100,100
2024-07-24,882,185,972,251,0,1,2,3,697,0.9074074074074074,866.6666666666666,465.0,628.0,498.3333333333333,100,100,3,100,100,100,62,100,100
2024-07-24,153,274,815,104,0,1,22,3,-121,0.18773006134969325,657.3333333333334,351.0,653.6666666666666,429.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-24,543,901,660,294,2,1,4,3,-358,0.8227272727272728,526.0,453.3333333333333,815.6666666666666,216.33333333333334,100,100,100,100,100,100,100,100,100
2024-07-24,712,292,690,382,2,0,14,1,420,1.0318840579710145,469.3333333333333,489.0,721.6666666666666,260.0,100,100,100,100,100,100,100,100,100
2024-07-24,363,410,540,563,2,0,8,0,-47,0.6722222222222223,539.3333333333334,534.3333333333334,630.0,413.0,100,100,100,100,100,100,100,100,100
2024-07-24,152,218,340,212,0,0,1,3,-66,0.4470588235294118,409.0,306.6666666666667,523.3333333333334,385.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-24,671,317,960,370,2,1,2,3,354,0.6989583333333333,395.3333333333333,315.0,613.3333333333334,381.6666666666667,100,100,49,100,100,100,100,100,100
2024-07-24,719,526,253,262,2,1,20,2,193,2.841897233201581,514.0,353.6666666666667,517.6666666666666,281.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-24,104,513,885,559,1,1,11,0,-409,0.11751412429378531,498.0,452.0,699.3333333333334,397.0,100,100,100,100,100,100,100,100,100
2024-07-24,202,213,195,204,1,1,15,1,-11,1.035897435897436,341.6666666666667,417.3333333333333,444.3333333333333,341.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-24,295,244,825,792,0,0,4,3,51,0.3575757575757576,200.33333333333334,323.3333333333333,635.0,518.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-25,873,637,393,655,1,0,9,0,236,2.2213740458015265,456.6666666666667,364.6666666666667,471.0,550.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-25,976,747,308,381,1,0,14,1,229,3.168831168831169,714.6666666666666,542.6666666666666,508.6666666666667,609.3333333333334,20,100,100,100,100,100,100,100,100
2024-07-25,983,402,442,786,1,0,13,1,581,2.223981900452489,944.0,595.3333333333334,381.0,607.3333333333334,11,100,100,100,100,100,100,100,100
2024-07-25,449,843,187,261,0,0,13,1,-394,2.4010695187165774,802.6666666666666,664.0,312.3333333333333,476.0,100,100,100,100,100,100,100,100,100
2024-07-25,146,980,917,450,1,0,22,3,-834,0.15921483097055616,526.0,741.6666666666666,515.3333333333334,499.0,100,9,100,100,100,100,100,100,100
2024-07-25,966,687,875,533,0,1,12,1,279,1.104,520.3333333333334,836.6666666666666,659.6666666666666,414.6666666666667,4,100,100,100,100,100,52,100,100
2024-07-25,922,939,489,951,2,1,15,1,-17,1.885480572597137,678.0,868.6666666666666,760.3333333333334,644.6666666666666,95,78,100,62,83,100,100,50,100
2024-07-25,919,444,424,239,1,0,7,0,475,2.167452830188679,935.6666666666666,690.0,596.0,574.3333333333334,89,100,100,100,100,100,100,100,100
2024-07-25,755,913,988,570,0,1,7,0,-158,0.7641700404858299,865.3333333333334,765.3333333333334,633.6666666666666,586.6666666666666,100,63,13,100,100,100,100,100,100
2024-07-25,368,900,931,231,1,0,16,1,-532,0.3952738990332975,680.6666666666666,752.3333333333334,781.0,346.6666666666667,100,100,98,100,100,100,100,100,100
2024-07-25,469,100,256,186,2,0,16,1,369,1.83203125,530.6666666666666,637.6666666666666,725.0,329.0,100,100,100,100,100,100,100,100,100
2024-07-25,735,246,767,787,0,1,2,3,489,0.9582790091264668,524.0,415.3333333333333,651.3333333333334,401.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-25,205,386,750,282,0,0,0,3,-181,0.2733333333333333,469.6666666666667,244.0,591.0,418.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-25,769,753,732,467,0,0,16,1,16,1.0505464480874316,569.6666666666666,461.6666666666667,749.6666666666666,512.0,100,100,100,100,100,100,100,100,100
2024-07-25,758,152,676,228,2,0,23,3,606,1.121301775147929,577.3333333333334,430.3333333333333,719.3333333333334,325.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-25,756,403,718,345,2,1,15,1,353,1.052924791086351,761.0,436.0,708.6666666666666,346.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-25,219,168,758,700,2,1,16,1,51,0.28891820580474936,577.6666666666666,241.0,717.3333333333334,424.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-25,930,460,236,677,0,1,1,3,470,3.940677966101695,635.0,343.6666666666667,570.6666666666666,574.0,89,100,100,100,100,100,100,100,100
2024-07-25,886,701,773,769,2,1,13,1,185,1.1461836998706338,678.3333333333334,443.0,589.0,715.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-25,703,319,527,998,1,0,6,0,384,1.333965844402277,839.6666666666666,493.3333333333333,512.0,814.6666666666666,100,100,100,0,100,100,100,100,100
2024-07-25,157,803,551,477,2,1,18,2,-646,0.2849364791288566,582.0,607.6666666666666,617.0,748.0,100,100,100,100,100,100,100,100,100
2024-07-25,445,674,711,248,0,1,0,3,-229,0.6258790436005626,435.0,598.6666666666666,596.3333333333334,574.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-26,840,684,949,951,1,1,16,1,156,0.8851422550052687,480.6666666666667,720.3333333333334,737.0,558.6666666666666,100,100,76,75,100,72,100,100,100
2024-07-26,573,260,918,532,2,0,9,0,313,0.6241830065359477,619.3333333333334,539.3333333333334,859.3333333333334,577.0,100,100,54,100,100,100,100,100,100
2024-07-26,216,780,240,727,1,1,5,0,-564,0.9,543.0,574.6666666666666,702.3333333333334,736.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-26,929,188,182,825,1,1,6,0,741,5.104395604395604,572.6666666666666,409.3333333333333,446.6666666666667,694.6666666666666,54,100,100,100,100,100,100,100,100
2024-07-26,890,787,276,568,0,0,5,0,103,3.2246376811594204,678.3333333333334,585.0,232.66666666666666,706.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-26,226,880,297,545,1,0,4,3,-654,0.7609427609427609,681.6666666666666,618.3333333333334,251.66666666666666,646.0,100,100,100,100,100,100,100,100,100
2024-07-26,492,684,723,580,1,0,1,3,-192,0.6804979253112033,536.0,783.6666666666666,432.0,564.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-26,740,856,667,983,0,0,17,2,-116,1.1094452773613193,486.0,806.6666666666666,562.3333333333334,702.6666666666666,100,100,100,19,100,100,100,100,100
2024-07-26,157,688,790,393,0,1,23,3,-531,0.19873417721518988,463.0,742.6666666666666,726.6666666666666,652.0,100,100,100,100,100,100,100,100,100
2024-07-26,733,258,520,864,0,0,16,1,475,1.4096153846153847,543.3333333333334,600.6666666666666,659.0,746.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-26,612,588,500,242,1,1,23,3,24,1.224,500.6666666666667,511.3333333333333,603.3333333333334,499.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-26,850,423,797,349,1,1,22,3,427,1.066499372647428,731.6666666666666,423.0,605.6666666666666,485.0,100,100,100,100,100,100,100,100,100
2024-07-26,901,709,570,977,1,1,6,0,192,1.580701754385965,787.6666666666666,573.3333333333334,622.3333333333334,522.6666666666666,87,100,100,43,100,100,100,100,100
2024-07-26,195,480,317,401,0,1,20,2,-285,0.6151419558359621,648.6666666666666,537.3333333333334,561.3333333333334,575.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-26,737,201,927,124,2,1,18,2,536,0.7950377562028047,611.0,463.3333333333333,604.6666666666666,500.6666666666667,100,100,90,100,100,100,100,100,100
2024-07-26,217,593,828,888,1,0,6,0,-376,0.26207729468599034,383.0,424.6666666666667,690.6666666666666,471.0,100,100,100,100,100,100,100,100,100
2024-07-26,659,743,731,988,2,1,22,3,-84,0.9015047879616963,537.6666666666666,512.3333333333334,828.6666666666666,666.6666666666666,100,100,100,0,100,100,100,100,100
2024-07-26,700,713,274,989,0,1,6,0,-13,2.5547445255474455,525.3333333333334,683.0,611.0,955.0,100,100,100,11,100,100,100,100,100
2024-07-26,587,118,122,169,1,1,15,1,469,4.811475409836065,648.6666666666666,524.6666666666666,375.6666666666667,715.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-26,336,553,824,724,2,0,11,0,-217,0.4077669902912621,541.0,461.3333333333333,406.6666666666667,627.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-26,984,581,334,974,1,1,14,1,403,2.946107784431138,635.6666666666666,417.3333333333333,426.6666666666667,622.3333333333334,8,100,100,55,100,100,100,100,100
2024-07-26,996,693,112,211,1,1,14,1,303,8.892857142857142,772.0,609.0,423.3333333333333,636.3333333333334,21,100,100,100,100,100,100,100,100
2024-07-27,371,496,200,463,1,0,10,0,-125,1.855,783.6666666666666,590.0,215.33333333333334,549.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-27,288,378,635,402,2,1,1,3,-90,0.45354330708661417,551.6666666666666,522.3333333333334,315.6666666666667,358.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-27,803,950,975,570,0,1,2,3,-147,0.8235897435897436,487.3333333333333,608.0,603.3333333333334,478.3333333333333,100,40,3,100,100,100,100,100,100
2024-07-27,546,464,622,190,1,0,18,2,82,0.8778135048231511,545.6666666666666,597.3333333333334,744.0,387.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-27,680,430,884,629,0,1,19,2,250,0.7692307692307693,676.3333333333334,614.6666666666666,827.0,463.0,100,100,100,100,100,100,100,100,100
2024-07-27,889,740,551,760,0,1,14,1,149,1.6134301270417424,705.0,544.6666666666666,685.6666666666666,526.3333333333334,100,100,100,100,100,100,100,100,100
2024-07-27,960,443,530,838,2,1,15,1,517,1.8113207547169812,843.0,537.6666666666666,655.0,742.3333333333334,36,100,100,100,100,100,100,100,100
2024-07-27,346,921,892,825,2,1,0,3,-575,0.38789237668161436,731.6666666666666,701.3333333333334,657.6666666666666,807.6666666666666,100,76,85,100,100,100,100,100,100
2024-07-27,175,554,705,971,0,1,14,1,-379,0.24822695035460993,493.6666666666667,639.3333333333334,709.0,878.0,100,100,100,11,100,100,100,100,100
2024-07-27,253,700,812,762,1,0,11,0,-447,0.31157635467980294,258.0,725.0,803.0,852.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-27,755,824,632,291,2,0,6,0,-69,1.1946202531645569,394.3333333333333,692.6666666666666,716.3333333333334,674.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-27,534,754,951,651,1,0,6,0,-220,0.5615141955835962,514.0,759.3333333333334,798.3333333333334,568.0,100,100,45,100,100,100,100,100,100
2024-07-27,185,164,822,341,1,1,10,0,21,0.22506082725060828,491.3333333333333,580.6666666666666,801.6666666666666,427.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-27,796,175,751,237,1,1,19,2,621,1.0599201065246338,505.0,364.3333333333333,841.3333333333334,409.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-27,384,810,392,444,0,1,10,0,-426,0.9795918367346939,455.0,383.0,655.0,340.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-27,319,242,909,279,1,0,16,1,77,0.3509350935093509,499.6666666666667,409.0,684.0,320.0,100,100,98,100,100,100,100,100,100
2024-07-27,168,927,200,811,0,1,2,3,-759,0.84,290.3333333333333,659.6666666666666,500.3333333333333,511.3333333333333,100,96,100,100,100,100,100,100,100
2024-07-27,146,704,601,602,0,1,15,1,-558,0.24292845257903495,211.0,624.3333333333334,570.0,564.0,100,100,100,100,100,100,100,100,100
2024-07-27,193,572,403,302,1,1,4,3,-379,0.47890818858560796,169.0,734.3333333333334,401.3333333333333,571.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-27,849,516,970,672,1,0,1,3,333,0.8752577319587629,396.0,597.3333333333334,658.0,525.3333333333334,100,100,59,100,100,100,100,100,100
2024-07-27,552,404,639,291,1,0,22,3,148,0.863849765258216,531.3333333333334,497.3333333333333,670.6666666666666,421.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-27,303,835,652,104,1,1,6,0,-532,0.4647239263803681,568.0,585.0,753.6666666666666,355.6666666666667,100,100,100,100,100,100,100,100,100
2024-07-28,317,596,454,989,0,1,9,0,-279,0.698237885462555,390.6666666666667,611.6666666666666,581.6666666666666,461.3333333333333,100,100,100,16,100,100,100,100,100
2024-07-28,573,390,402,336,1,1,4,3,183,1.4253731343283582,397.6666666666667,607.0,502.6666666666667,476.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-28,531,201,595,792,1,0,14,1,330,0.892436974789916,473.6666666666667,395.6666666666667,483.6666666666667,705.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-28,440,366,757,410,0,0,11,0,74,0.5812417437252312,514.6666666666666,319.0,584.6666666666666,512.6666666666666,100,100,100,100,100,100,100,100,100
2024-07-28,650,966,867,648,2,0,9,0,-316,0.7497116493656286,540.3333333333334,511.0,739.6666666666666,616.6666666666666,100,8,100,100,100,100,100,100,100
2024-07-28,711,721,326,155,2,1,21,3,-10,2.1809815950920246,600.3333333333334,684.3333333333334,650.0,404.3333333333333,100,100,100,100,100,100,100,100,100
2024-07-28,388,941,335,542,0,0,16,1,-553,1.1582089552238806,583.0,876.0,509.3333333333333,448.3333333333333,100,29,100,100,100,100,100,100,100
2024-07-28,353,876,972,336,2,1,19,2,-523,0.3631687242798354,484.0,846.0,544.3333333333334,344.3333333333333,100,100,29,100,100,100,100,100,100
2024-07-28,833,102,991,969,0,1,19,2,731,0.8405650857719476,524.6666666666666,639.6666666666666,766.0,615.6666666666666,100,100,6,10,100,3,100,100,100
